stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
408,408,Palokulmantie,,60.4088646353005,22.18275531342803,FÖLI,,0,,Europe/Helsinki
3289,3289,Simolan rantatie,,60.3735712117741,21.9042360667956,FÖLI,,0,,Europe/Helsinki
6144,6144,Soukkio,,60.41187550222232,22.41661289161781,FÖLI,,0,,Europe/Helsinki
221,221,Kaupungintalo,,60.4491169218915,22.26911350968129,FÖLI,,0,,Europe/Helsinki
6391,6391,Jumpurintie,,60.41382265092618,22.38429000269424,FÖLI,,0,,Europe/Helsinki
1632,1632,Nuntiuksenkuja,,60.47243251000072,22.32131572897195,FÖLI,,0,,Europe/Helsinki
496,496,Raikonkuja,,60.46813271721542,22.24213813155746,FÖLI,,0,,Europe/Helsinki
3189,3189,Tammirannantie,,60.40775555542418,21.86896814306001,FÖLI,,0,,Europe/Helsinki
348,348,Kaistarniementie,,60.40165837901642,22.2538470390843,FÖLI,,0,,Europe/Helsinki
6157,6157,Rojola,,60.42035245218014,22.47565252137683,FÖLI,,0,,Europe/Helsinki
5418,5418,Tarvasjoki,,60.58424565819094,22.73653911447973,FÖLI,,0,,Europe/Helsinki
1654,1654,Kohmontie,,60.45765352674298,22.33928399822482,FÖLI,,0,,Europe/Helsinki
3088,3088,Niittula,,60.4867830354158,21.72795059972882,FÖLI,,0,,Europe/Helsinki
1694,1694,Merimiehenkatu,,60.43651232453134,22.24744445345022,FÖLI,,0,,Europe/Helsinki
706,706,Kämnerinpolku,,60.4352234886046,22.34932448175739,FÖLI,,0,,Europe/Helsinki
405,405,Suvitie,,60.41257400205012,22.18984142930746,FÖLI,,0,,Europe/Helsinki
295,295,Honkaistenpolku,,60.4132727036865,22.23820729458595,FÖLI,,0,,Europe/Helsinki
2044,2044,Raision vesitorni,,60.48124267616886,22.10236722780512,FÖLI,,0,,Europe/Helsinki
514,514,Murkionkatu,,60.41760664271004,22.29299182386147,FÖLI,,0,,Europe/Helsinki
351,351,Papinsalmenkatu,,60.39719446060804,22.26380187050246,FÖLI,,0,,Europe/Helsinki
1801,1801,Citymarket,,60.44219506456214,22.28433303981353,FÖLI,,0,,Europe/Helsinki
5208,5208,Nummenkulmantie,,60.57762923008752,22.43074490078458,FÖLI,,0,,Europe/Helsinki
5204,5204,Tammentuvan esikoulu,,60.56596997747546,22.4491595954097,FÖLI,,0,,Europe/Helsinki
92,92,Heisitie,,60.41990233892784,22.238799737181,FÖLI,,0,,Europe/Helsinki
828,828,Varissuo,,60.44523398690116,22.35742566234108,FÖLI,,0,,Europe/Helsinki
